7.690000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,0.000000000000000000e+00
7.330000000000000000e+02,7.330000000000000000e+02,7.330000000000000000e+02,7.330000000000000000e+02,7.320000000000000000e+02,7.250000000000000000e+02,7.250000000000000000e+02,7.250000000000000000e+02,7.250000000000000000e+02,7.250000000000000000e+02,7.250000000000000000e+02,7.250000000000000000e+02,7.250000000000000000e+02,7.250000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02
7.620000000000000000e+02,7.360000000000000000e+02,7.360000000000000000e+02,7.300000000000000000e+02,7.270000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.120000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,0.000000000000000000e+00
7.640000000000000000e+02,7.430000000000000000e+02,7.230000000000000000e+02,7.230000000000000000e+02,7.150000000000000000e+02,7.150000000000000000e+02,7.150000000000000000e+02,7.150000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.030000000000000000e+02,7.030000000000000000e+02,7.030000000000000000e+02,7.030000000000000000e+02,7.030000000000000000e+02,7.030000000000000000e+02,7.030000000000000000e+02
7.660000000000000000e+02,7.240000000000000000e+02,7.240000000000000000e+02,7.240000000000000000e+02,7.240000000000000000e+02,7.240000000000000000e+02,7.240000000000000000e+02,7.240000000000000000e+02,7.240000000000000000e+02,7.240000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,0.000000000000000000e+00
7.370000000000000000e+02,7.370000000000000000e+02,7.260000000000000000e+02,7.260000000000000000e+02,7.260000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,0.000000000000000000e+00
7.810000000000000000e+02,7.310000000000000000e+02,7.310000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02
7.750000000000000000e+02,7.530000000000000000e+02,7.240000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.120000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,0.000000000000000000e+00
7.930000000000000000e+02,7.300000000000000000e+02,7.300000000000000000e+02,7.300000000000000000e+02,7.300000000000000000e+02,7.300000000000000000e+02,7.300000000000000000e+02,7.300000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02,6.990000000000000000e+02,6.990000000000000000e+02,6.990000000000000000e+02,0.000000000000000000e+00
7.450000000000000000e+02,7.340000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
