4.632557868957519531e+00,9.808870315551757812e+00,1.507359743118286133e+01,2.038422203063964844e+01,2.561313986778259277e+01,3.092682647705078125e+01,3.633824348449707031e+01,4.169083166122436523e+01,4.710160017013549805e+01,5.250230550765991211e+01,5.793007230758666992e+01,6.334506440162658691e+01,6.869293689727783203e+01,7.406342911720275879e+01,7.952647781372070312e+01,8.489675068855285645e+01,9.029456281661987305e+01,9.575583982467651367e+01,1.012009398937225342e+02,1.066166775226593018e+02,1.121109962463378906e+02,1.175138895511627197e+02,1.229508810043334961e+02,1.283845350742340088e+02,1.338272223472595215e+02,1.393415496349334717e+02,1.447990226745605469e+02,1.502266612052917480e+02,1.556587362289428711e+02,1.611447162628173828e+02,1.665853836536407471e+02,1.720682158470153809e+02,1.775052165985107422e+02,1.829903833866119385e+02,1.884685311317443848e+02,1.939412441253662109e+02,1.993695778846740723e+02,2.048835811614990234e+02,2.103439655303955078e+02,2.158501818180084229e+02,2.212962560653686523e+02,2.267692680358886719e+02,2.322774069309234619e+02,2.377788250446319580e+02,2.432953855991363525e+02,2.487982149124145508e+02,2.542813091278076172e+02,2.597315638065338135e+02,2.653133392333984375e+02,2.707187993526458740e+02,2.761413199901580811e+02,2.815599274635314941e+02,2.870255601406097412e+02,2.925291075706481934e+02,2.979938836097717285e+02,3.035303294658660889e+02
4.631954669952392578e+00,9.817291021347045898e+00,1.505363130569458008e+01,2.037667036056518555e+01,2.569754362106323242e+01,3.107853531837463379e+01,3.644457268714904785e+01,4.180449032783508301e+01,4.710491585731506348e+01,5.249986028671264648e+01,5.786270499229431152e+01,6.321790933609008789e+01,6.862397122383117676e+01,7.398428320884704590e+01,7.934446001052856445e+01,8.475740575790405273e+01,9.022407484054565430e+01,9.565408587455749512e+01,1.010571236610412598e+02,1.065180013179779053e+02,1.119451296329498291e+02,1.173730945587158203e+02,1.227679014205932617e+02,1.281541895866394043e+02,1.335671830177307129e+02,1.389726758003234863e+02,1.444547104835510254e+02,1.498724188804626465e+02,1.553351716995239258e+02,1.606874458789825439e+02,1.661558775901794434e+02,1.715942294597625732e+02,1.771229386329650879e+02,1.825127310752868652e+02,1.878994431495666504e+02,1.933318154811859131e+02,1.987419319152832031e+02,2.042406721115112305e+02,2.096621375083923340e+02,2.151042227745056152e+02,2.205357751846313477e+02,2.259752378463745117e+02,2.315039520263671875e+02,2.369388730525970459e+02,2.423588998317718506e+02,2.478271834850311279e+02,2.532381482124328613e+02,2.587321527004241943e+02,2.642355017662048340e+02,2.697292923927307129e+02,2.752666299343109131e+02,2.806983716487884521e+02,2.861908180713653564e+02,2.917338840961456299e+02,2.971657161712646484e+02,3.026535403728485107e+02
4.755314350128173828e+00,9.980046033859252930e+00,1.515036273002624512e+01,2.035621976852416992e+01,2.561589002609252930e+01,3.096221303939819336e+01,3.631129002571105957e+01,4.158844900131225586e+01,4.700685763359069824e+01,5.245531845092773438e+01,5.778463292121887207e+01,6.313907241821289062e+01,6.849916410446166992e+01,7.389704537391662598e+01,7.932600069046020508e+01,8.476781558990478516e+01,9.018289661407470703e+01,9.553126692771911621e+01,1.009807963371276855e+02,1.063560707569122314e+02,1.118116533756256104e+02,1.172296259403228760e+02,1.227164461612701416e+02,1.282159554958343506e+02,1.336049377918243408e+02,1.389644894599914551e+02,1.444044048786163330e+02,1.498368630409240723e+02,1.552906370162963867e+02,1.607442550659179688e+02,1.661163506507873535e+02,1.715513505935668945e+02,1.770352342128753662e+02,1.824086630344390869e+02,1.878547196388244629e+02,1.932799015045166016e+02,1.987596821784973145e+02,2.041683421134948730e+02,2.095488731861114502e+02,2.149276571273803711e+02,2.203754873275756836e+02,2.257696220874786377e+02,2.312201163768768311e+02,2.367062845230102539e+02,2.421500930786132812e+02,2.475737144947052002e+02,2.530476305484771729e+02,2.586315677165985107e+02,2.641887614727020264e+02,2.697198746204376221e+02,2.753036923408508301e+02,2.807934069633483887e+02,2.862951083183288574e+02,2.917261466979980469e+02,2.972494924068450928e+02,3.027232024669647217e+02
4.612153530120849609e+00,9.806588888168334961e+00,1.499728441238403320e+01,2.018033695220947266e+01,2.543685913085937500e+01,3.074197697639465332e+01,3.610313987731933594e+01,4.143159627914428711e+01,4.673316192626953125e+01,5.209441709518432617e+01,5.741262316703796387e+01,6.277950143814086914e+01,6.818068909645080566e+01,7.355040311813354492e+01,7.897501230239868164e+01,8.435006904602050781e+01,8.972056651115417480e+01,9.509846377372741699e+01,1.005252299308776855e+02,1.059007437229156494e+02,1.112580037117004395e+02,1.166776814460754395e+02,1.220680141448974609e+02,1.275271365642547607e+02,1.329744095802307129e+02,1.383139200210571289e+02,1.437722823619842529e+02,1.491424870491027832e+02,1.545349452495574951e+02,1.599448163509368896e+02,1.653474321365356445e+02,1.707700004577636719e+02,1.761830894947052002e+02,1.815452744960784912e+02,1.869682450294494629e+02,1.924050638675689697e+02,1.978292522430419922e+02,2.032245838642120361e+02,2.086268756389617920e+02,2.140582942962646484e+02,2.194467532634735107e+02,2.248070180416107178e+02,2.302929317951202393e+02,2.357700991630554199e+02,2.411961724758148193e+02,2.465841903686523438e+02,2.520044884681701660e+02,2.574457092285156250e+02,2.628844697475433350e+02,2.683685247898101807e+02,2.737378504276275635e+02,2.791498415470123291e+02,2.846926281452178955e+02,2.901668739318847656e+02,2.955521116256713867e+02,3.010127644538879395e+02
4.585514545440673828e+00,9.729711055755615234e+00,1.495803666114807129e+01,2.023115158081054688e+01,2.553653144836425781e+01,3.093790340423583984e+01,3.627191495895385742e+01,4.161951780319213867e+01,4.699359989166259766e+01,5.234760236740112305e+01,5.770995855331420898e+01,6.310024809837341309e+01,6.850179147720336914e+01,7.394030475616455078e+01,7.927172398567199707e+01,8.470685887336730957e+01,9.007099056243896484e+01,9.537696695327758789e+01,1.007389397621154785e+02,1.061566860675811768e+02,1.115900542736053467e+02,1.169915132522583008e+02,1.224081695079803467e+02,1.278549504280090332e+02,1.332309100627899170e+02,1.386534755229949951e+02,1.440709245204925537e+02,1.495255613327026367e+02,1.549435515403747559e+02,1.603319597244262695e+02,1.657219638824462891e+02,1.711516864299774170e+02,1.765696303844451904e+02,1.819931492805480957e+02,1.874295108318328857e+02,1.928239300251007080e+02,1.982105829715728760e+02,2.035837035179138184e+02,2.090109291076660156e+02,2.144446694850921631e+02,2.198950250148773193e+02,2.252392134666442871e+02,2.306323678493499756e+02,2.360130426883697510e+02,2.415129840373992920e+02,2.468917469978332520e+02,2.523071057796478271e+02,2.576852283477783203e+02,2.630956840515136719e+02,2.685875661373138428e+02,2.739586129188537598e+02,2.793678133487701416e+02,2.848160889148712158e+02,2.902115347385406494e+02,2.956841487884521484e+02,3.011360456943511963e+02
4.672222375869750977e+00,9.843993425369262695e+00,1.503895926475524902e+01,2.036738300323486328e+01,2.555837678909301758e+01,3.083177232742309570e+01,3.618429374694824219e+01,4.156319427490234375e+01,4.685744619369506836e+01,5.224971556663513184e+01,5.763343811035156250e+01,6.300455808639526367e+01,6.838523674011230469e+01,7.379869604110717773e+01,7.918438267707824707e+01,8.466631197929382324e+01,9.010955858230590820e+01,9.546046137809753418e+01,1.008599097728729248e+02,1.062103271484375000e+02,1.116173093318939209e+02,1.170373265743255615e+02,1.224283869266510010e+02,1.278423433303833008e+02,1.332040615081787109e+02,1.386304504871368408e+02,1.440312373638153076e+02,1.494215867519378662e+02,1.548094182014465332e+02,1.602445158958435059e+02,1.656732699871063232e+02,1.710447061061859131e+02,1.764184792041778564e+02,1.817618651390075684e+02,1.871699135303497314e+02,1.925741357803344727e+02,1.979598433971405029e+02,2.033655514717102051e+02,2.087762796878814697e+02,2.141782629489898682e+02,2.195711486339569092e+02,2.249682304859161377e+02,2.303589982986450195e+02,2.357819879055023193e+02,2.411746449470520020e+02,2.466093201637268066e+02,2.520134470462799072e+02,2.574821054935455322e+02,2.629199967384338379e+02,2.683591623306274414e+02,2.738285107612609863e+02,2.792167530059814453e+02,2.846934137344360352e+02,2.900487353801727295e+02,2.954612858295440674e+02,3.008859701156616211e+02
4.753712177276611328e+00,1.000801253318786621e+01,1.516845846176147461e+01,2.045122456550598145e+01,2.570259642601013184e+01,3.100467061996459961e+01,3.631326079368591309e+01,4.179986143112182617e+01,4.710576176643371582e+01,5.242083883285522461e+01,5.776583981513977051e+01,6.313452911376953125e+01,6.851021766662597656e+01,7.395386958122253418e+01,7.938865232467651367e+01,8.475520277023315430e+01,9.016272783279418945e+01,9.551866698265075684e+01,1.009447028636932373e+02,1.063481976985931396e+02,1.117538752555847168e+02,1.171373872756958008e+02,1.225006036758422852e+02,1.279285373687744141e+02,1.332425966262817383e+02,1.386132302284240723e+02,1.440523264408111572e+02,1.494287090301513672e+02,1.548582587242126465e+02,1.602755904197692871e+02,1.656619157791137695e+02,1.710832650661468506e+02,1.765406258106231689e+02,1.819121887683868408e+02,1.873567624092102051e+02,1.928362910747528076e+02,1.981840138435363770e+02,2.036167488098144531e+02,2.090346524715423584e+02,2.144213392734527588e+02,2.198537807464599609e+02,2.252713930606842041e+02,2.306487975120544434e+02,2.360464189052581787e+02,2.415013389587402344e+02,2.469309909343719482e+02,2.523882310390472412e+02,2.578543980121612549e+02,2.631885781288146973e+02,2.686694693565368652e+02,2.741187167167663574e+02,2.795251572132110596e+02,2.850408921241760254e+02,2.904744133949279785e+02,2.959454021453857422e+02,3.013524756431579590e+02
4.570186853408813477e+00,9.728753328323364258e+00,1.500840735435485840e+01,2.025911331176757812e+01,2.553911972045898438e+01,3.103452658653259277e+01,3.634496855735778809e+01,4.167200684547424316e+01,4.702811384201049805e+01,5.244863343238830566e+01,5.779895663261413574e+01,6.316475534439086914e+01,6.854780316352844238e+01,7.399277687072753906e+01,7.932842612266540527e+01,8.464981269836425781e+01,9.000648784637451172e+01,9.542775607109069824e+01,1.008574712276458740e+02,1.062591247558593750e+02,1.116923122406005859e+02,1.170919675827026367e+02,1.224642958641052246e+02,1.278371937274932861e+02,1.332668583393096924e+02,1.386441173553466797e+02,1.440302424430847168e+02,1.494611599445343018e+02,1.548159775733947754e+02,1.601982023715972900e+02,1.655629794597625732e+02,1.710381839275360107e+02,1.763942806720733643e+02,1.818203613758087158e+02,1.872432601451873779e+02,1.925992429256439209e+02,1.979899177551269531e+02,2.033780295848846436e+02,2.087598700523376465e+02,2.141751480102539062e+02,2.195488667488098145e+02,2.249543547630310059e+02,2.303585653305053711e+02,2.358075745105743408e+02,2.411748168468475342e+02,2.466188404560089111e+02,2.520840318202972412e+02,2.574623537063598633e+02,2.628719024658203125e+02,2.682261848449707031e+02,2.736807961463928223e+02,2.791327040195465088e+02,2.846066734790802002e+02,2.899971432685852051e+02,2.955020120143890381e+02,3.009226939678192139e+02
4.774163961410522461e+00,9.838689088821411133e+00,1.503728270530700684e+01,2.030199527740478516e+01,2.557458043098449707e+01,3.084589052200317383e+01,3.617488360404968262e+01,4.145779585838317871e+01,4.677614116668701172e+01,5.214797377586364746e+01,5.749003720283508301e+01,6.287974309921264648e+01,6.825501012802124023e+01,7.370227122306823730e+01,7.904106378555297852e+01,8.447348761558532715e+01,8.986336922645568848e+01,9.525137257575988770e+01,1.006028838157653809e+02,1.059172520637512207e+02,1.113035809993743896e+02,1.166472840309143066e+02,1.220217638015747070e+02,1.274083108901977539e+02,1.328419902324676514e+02,1.382849574089050293e+02,1.436869523525238037e+02,1.491383264064788818e+02,1.544774119853973389e+02,1.598470642566680908e+02,1.652630319595336914e+02,1.706722664833068848e+02,1.760910363197326660e+02,1.814660503864288330e+02,1.869221708774566650e+02,1.923531870841979980e+02,1.977576014995574951e+02,2.031752848625183105e+02,2.086574313640594482e+02,2.140556235313415527e+02,2.195157947540283203e+02,2.248391246795654297e+02,2.302658355236053467e+02,2.356819202899932861e+02,2.410993742942810059e+02,2.464447414875030518e+02,2.518674175739288330e+02,2.572646739482879639e+02,2.627268912792205811e+02,2.681368038654327393e+02,2.735861892700195312e+02,2.789901151657104492e+02,2.844548616409301758e+02,2.899421763420104980e+02,2.953818688392639160e+02,3.008227939605712891e+02
4.563460826873779297e+00,9.793537855148315430e+00,1.500603652000427246e+01,2.021967029571533203e+01,2.551947855949401855e+01,3.082636237144470215e+01,3.613917636871337891e+01,4.155796074867248535e+01,4.696125292778015137e+01,5.237377834320068359e+01,5.768421363830566406e+01,6.308281946182250977e+01,6.844846653938293457e+01,7.384555506706237793e+01,7.926232433319091797e+01,8.469209384918212891e+01,9.006387972831726074e+01,9.544601559638977051e+01,1.007940011024475098e+02,1.061586368083953857e+02,1.115714573860168457e+02,1.169780013561248779e+02,1.223440828323364258e+02,1.277275943756103516e+02,1.331136052608489990e+02,1.386183338165283203e+02,1.440738048553466797e+02,1.495248126983642578e+02,1.549415783882141113e+02,1.603259739875793457e+02,1.657416005134582520e+02,1.711366357803344727e+02,1.765862193107604980e+02,1.820084793567657471e+02,1.873989820480346680e+02,1.928150045871734619e+02,1.983172791004180908e+02,2.037575521469116211e+02,2.091520929336547852e+02,2.146067142486572266e+02,2.199577343463897705e+02,2.254002997875213623e+02,2.308306274414062500e+02,2.361739215850830078e+02,2.416427612304687500e+02,2.470411362648010254e+02,2.524659469127655029e+02,2.578617374897003174e+02,2.633389248847961426e+02,2.687854261398315430e+02,2.742296543121337891e+02,2.796461143493652344e+02,2.851196362972259521e+02,2.906101102828979492e+02,2.960563237667083740e+02,3.015386826992034912e+02
