7.350000000000000000e+02,7.330000000000000000e+02,7.330000000000000000e+02,7.330000000000000000e+02,7.330000000000000000e+02,7.330000000000000000e+02,7.330000000000000000e+02,7.310000000000000000e+02,7.310000000000000000e+02,7.310000000000000000e+02,7.310000000000000000e+02,7.310000000000000000e+02,7.310000000000000000e+02,7.310000000000000000e+02,7.310000000000000000e+02,7.310000000000000000e+02,7.310000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02,7.040000000000000000e+02
7.570000000000000000e+02,7.400000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02
7.390000000000000000e+02,7.390000000000000000e+02,7.390000000000000000e+02,7.390000000000000000e+02,7.390000000000000000e+02,7.390000000000000000e+02,7.390000000000000000e+02,7.380000000000000000e+02,7.380000000000000000e+02,7.340000000000000000e+02,7.340000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,0.000000000000000000e+00
7.400000000000000000e+02,7.260000000000000000e+02,7.260000000000000000e+02,7.260000000000000000e+02,7.260000000000000000e+02,7.260000000000000000e+02,7.260000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.210000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.190000000000000000e+02,7.170000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,7.130000000000000000e+02,0.000000000000000000e+00
7.400000000000000000e+02,7.380000000000000000e+02,7.290000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,7.080000000000000000e+02,0.000000000000000000e+00
7.270000000000000000e+02,7.270000000000000000e+02,7.270000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.160000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02
7.360000000000000000e+02,7.360000000000000000e+02,7.360000000000000000e+02,7.360000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.200000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.140000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02
7.410000000000000000e+02,7.410000000000000000e+02,7.390000000000000000e+02,7.280000000000000000e+02,7.280000000000000000e+02,7.280000000000000000e+02,7.280000000000000000e+02,7.280000000000000000e+02,7.280000000000000000e+02,7.280000000000000000e+02,7.280000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.090000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02,7.070000000000000000e+02
7.560000000000000000e+02,7.550000000000000000e+02,7.410000000000000000e+02,7.330000000000000000e+02,7.320000000000000000e+02,7.320000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.220000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.180000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02,7.100000000000000000e+02
7.300000000000000000e+02,7.300000000000000000e+02,7.260000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.110000000000000000e+02,7.100000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02,6.980000000000000000e+02
