9.410891532897949219e-01,1.845967292785644531e+00,2.748486280441284180e+00,3.663421392440795898e+00,4.570144414901733398e+00,5.506870031356811523e+00,6.408895015716552734e+00,7.301472902297973633e+00,8.207666158676147461e+00,9.112850666046142578e+00,1.001566815376281738e+01,1.092022562026977539e+01,1.182610297203063965e+01,1.273121237754821777e+01,1.364429259300231934e+01,1.454994726181030273e+01,1.547541141510009766e+01,1.637033939361572266e+01,1.727367854118347168e+01,1.817928338050842285e+01,1.908295893669128418e+01,1.999467897415161133e+01,2.089932942390441895e+01,2.180621767044067383e+01,2.271030592918395996e+01,2.361635017395019531e+01,2.451652312278747559e+01,2.544282913208007812e+01,2.634717202186584473e+01,2.725277447700500488e+01,2.815549087524414062e+01,2.906524682044982910e+01,2.998607659339904785e+01,3.089123249053955078e+01,3.179935669898986816e+01,3.273813986778259277e+01,3.364028358459472656e+01,3.454075384140014648e+01,3.546715450286865234e+01,3.636819577217102051e+01,3.726797270774841309e+01,3.816866374015808105e+01,3.908142638206481934e+01,3.998899459838867188e+01,4.089030671119689941e+01,4.178657436370849609e+01,4.268770027160644531e+01,4.358735060691833496e+01,4.448797798156738281e+01,4.538943123817443848e+01,4.632399010658264160e+01,4.722614359855651855e+01,4.812973475456237793e+01,4.902761983871459961e+01,4.991847753524780273e+01,5.081670641899108887e+01,5.171810746192932129e+01,5.261720943450927734e+01,5.352133035659790039e+01,5.442125391960144043e+01,5.531652140617370605e+01,5.623609399795532227e+01,5.713341832160949707e+01,5.802718925476074219e+01,5.893191981315612793e+01,5.983432912826538086e+01,6.073370361328125000e+01,6.163376450538635254e+01,6.253890419006347656e+01,6.345052766799926758e+01,6.435660982131958008e+01,6.525513696670532227e+01,6.617133259773254395e+01,6.710855388641357422e+01,6.800983142852783203e+01,6.891007924079895020e+01,6.980864238739013672e+01,7.071624946594238281e+01,7.161775183677673340e+01,7.251537871360778809e+01,7.341169238090515137e+01,7.431588673591613770e+01,7.520619201660156250e+01,7.610266613960266113e+01,7.703303551673889160e+01,7.793740129470825195e+01,7.883874607086181641e+01,7.973867058753967285e+01,8.063902878761291504e+01,8.153740024566650391e+01,8.243067455291748047e+01,8.332224917411804199e+01,8.421862244606018066e+01,8.512638568878173828e+01,8.602267837524414062e+01,8.694129943847656250e+01,8.784581160545349121e+01,8.874445414543151855e+01,8.964942312240600586e+01,9.054413843154907227e+01,9.145128631591796875e+01,9.234988713264465332e+01,9.329291224479675293e+01,9.419020676612854004e+01,9.509468245506286621e+01,9.599411725997924805e+01,9.691343140602111816e+01,9.781492042541503906e+01,9.871427130699157715e+01,9.960165309906005859e+01,1.005041401386260986e+02,1.014045548439025879e+02,1.023029623031616211e+02,1.032025799751281738e+02,1.041043367385864258e+02,1.050078995227813721e+02,1.059098014831542969e+02,1.068130619525909424e+02,1.077293210029602051e+02,1.086279718875885010e+02,1.095778009891510010e+02,1.104845654964447021e+02,1.113814127445220947e+02,1.122949924468994141e+02,1.132134733200073242e+02,1.141483054161071777e+02,1.150747845172882080e+02,1.160311224460601807e+02,1.169427628517150879e+02,1.178666713237762451e+02,1.187754282951354980e+02,1.196900918483734131e+02,1.205986649990081787e+02,1.215102369785308838e+02,1.224180397987365723e+02,1.233676390647888184e+02,1.242655491828918457e+02,1.251709558963775635e+02,1.260696816444396973e+02,1.269648702144622803e+02,1.278903982639312744e+02,1.287907588481903076e+02,1.296890947818756104e+02,1.305865359306335449e+02,1.314867026805877686e+02,1.323817782402038574e+02,1.332860715389251709e+02,1.341857564449310303e+02,1.350775721073150635e+02,1.359771666526794434e+02,1.368835330009460449e+02,1.378123288154602051e+02,1.387137560844421387e+02,1.396178059577941895e+02,1.405259513854980469e+02,1.414271104335784912e+02,1.423252570629119873e+02,1.432160229682922363e+02,1.441219849586486816e+02,1.450295743942260742e+02,1.459316680431365967e+02,1.468344314098358154e+02,1.477348644733428955e+02,1.486533155441284180e+02,1.495556888580322266e+02,1.504559586048126221e+02,1.513454077243804932e+02,1.522611210346221924e+02,1.531843848228454590e+02,1.540934827327728271e+02,1.549950311183929443e+02,1.558934640884399414e+02,1.567938241958618164e+02,1.576927938461303711e+02,1.586135859489440918e+02,1.595067925453186035e+02,1.604058279991149902e+02,1.613024199008941650e+02,1.621999228000640869e+02,1.630971152782440186e+02,1.639979398250579834e+02,1.649119708538055420e+02,1.658143630027770996e+02,1.667142784595489502e+02,1.676046891212463379e+02,1.685027968883514404e+02,1.694304087162017822e+02,1.703353831768035889e+02,1.712346911430358887e+02,1.721314227581024170e+02,1.730286781787872314e+02,1.739314744472503662e+02,1.748346195220947266e+02,1.757272295951843262e+02,1.766318955421447754e+02,1.775346400737762451e+02,1.784320266246795654e+02,1.794447913169860840e+02,1.803434395790100098e+02,1.812380392551422119e+02,1.821390233039855957e+02,1.830339679718017578e+02,1.839362480640411377e+02,1.848334453105926514e+02,1.857331569194793701e+02,1.866280927658081055e+02,1.875231235027313232e+02,1.884249346256256104e+02,1.893464679718017578e+02,1.902627606391906738e+02,1.911738138198852539e+02,1.920684065818786621e+02,1.929590096473693848e+02,1.938545713424682617e+02,1.947535696029663086e+02,1.956647326946258545e+02,1.965620143413543701e+02,1.974590389728546143e+02,1.983536756038665771e+02,1.992478117942810059e+02,2.001621243953704834e+02,2.010543491840362549e+02,2.019510583877563477e+02,2.028479542732238770e+02,2.037446696758270264e+02,2.046442713737487793e+02,2.055440924167633057e+02,2.064428911209106445e+02,2.073360702991485596e+02,2.082272183895111084e+02,2.091218650341033936e+02,2.100402016639709473e+02,2.109392621517181396e+02,2.118427734375000000e+02,2.127410051822662354e+02,2.136753971576690674e+02,2.145761249065399170e+02,2.155313751697540283e+02,2.164463579654693604e+02,2.173556702136993408e+02,2.182606475353240967e+02,2.191785922050476074e+02,2.201530435085296631e+02,2.210518245697021484e+02,2.219486556053161621e+02,2.228459386825561523e+02,2.237400066852569580e+02,2.246359558105468750e+02,2.255213577747344971e+02,2.264164865016937256e+02,2.273098683357238770e+02,2.282067258358001709e+02,2.291023464202880859e+02,2.300033915042877197e+02,2.309231252670288086e+02,2.318199675083160400e+02,2.327167253494262695e+02,2.336168029308319092e+02,2.345176756381988525e+02,2.354126045703887939e+02,2.363119251728057861e+02,2.372087795734405518e+02,2.381057605743408203e+02,2.389992465972900391e+02,2.398944487571716309e+02,2.408319079875946045e+02,2.417231309413909912e+02,2.426192691326141357e+02,2.435211682319641113e+02,2.444147062301635742e+02,2.453137266635894775e+02,2.462050228118896484e+02,2.471030585765838623e+02,2.480004847049713135e+02,2.489230837821960449e+02,2.498143122196197510e+02,2.507370631694793701e+02,2.516419258117675781e+02,2.525374426841735840e+02,2.534326264858245850e+02,2.543277759552001953e+02,2.552231233119964600e+02,2.561176364421844482e+02,2.570139644145965576e+02,2.579108076095581055e+02,2.588103642463684082e+02,2.597077369689941406e+02,2.606059982776641846e+02,2.615215594768524170e+02,2.624152073860168457e+02,2.633142690658569336e+02,2.642230470180511475e+02,2.651139111518859863e+02,2.660308446884155273e+02,2.669281706809997559e+02,2.678302669525146484e+02,2.687328851222991943e+02,2.696353325843811035e+02,2.705326225757598877e+02,2.714518623352050781e+02,2.723532309532165527e+02,2.732595083713531494e+02,2.741763916015625000e+02,2.750840439796447754e+02,2.759840984344482422e+02,2.768750309944152832e+02,2.777709021568298340e+02,2.786784534454345703e+02,2.795740368366241455e+02,2.804729213714599609e+02,2.813667469024658203e+02,2.822807700634002686e+02,2.831769154071807861e+02,2.840762829780578613e+02,2.849765069484710693e+02,2.858746469020843506e+02,2.867706766128540039e+02,2.876678009033203125e+02,2.885670313835144043e+02,2.894525516033172607e+02,2.903471314907073975e+02,2.912481100559234619e+02,2.921637737751007080e+02,2.930628182888031006e+02,2.939615993499755859e+02,2.948623225688934326e+02,2.957591023445129395e+02,2.966540620326995850e+02,2.975423381328582764e+02,2.984306802749633789e+02,2.993227796554565430e+02,3.002202546596527100e+02,3.011147518157958984e+02,3.020084455013275146e+02,3.029271552562713623e+02,3.038342375755310059e+02,3.047334065437316895e+02,3.056252703666687012e+02,3.065209736824035645e+02,3.074133207798004150e+02,3.083087422847747803e+02,3.092046065330505371e+02,3.101002075672149658e+02,3.110028309822082520e+02,3.118965616226196289e+02,3.128122122287750244e+02,3.137087910175323486e+02,3.146067674160003662e+02,3.155021286010742188e+02,3.164055550098419189e+02,3.173002541065216064e+02,3.181932001113891602e+02,3.190940058231353760e+02,3.199928832054138184e+02,3.208800432682037354e+02,3.217743320465087891e+02,3.226709530353546143e+02,3.235861766338348389e+02,3.244865477085113525e+02,3.253775854110717773e+02,3.262745020389556885e+02,3.271709823608398438e+02,3.280667438507080078e+02,3.289591047763824463e+02,3.298560411930084229e+02,3.307627770900726318e+02,3.316632695198059082e+02,3.325580272674560547e+02,3.334829750061035156e+02,3.344107260704040527e+02,3.353041470050811768e+02,3.361974203586578369e+02,3.370856673717498779e+02,3.379829111099243164e+02,3.388849079608917236e+02,3.397776417732238770e+02,3.406776421070098877e+02,3.415851104259490967e+02,3.424828736782073975e+02,3.434310123920440674e+02,3.443451468944549561e+02,3.452328615188598633e+02,3.461296637058258057e+02,3.470241010189056396e+02,3.479212512969970703e+02,3.488174045085906982e+02,3.497141685485839844e+02,3.506122000217437744e+02,3.515093102455139160e+02,3.524030706882476807e+02,3.532877557277679443e+02,3.542091386318206787e+02,3.551141643524169922e+02,3.560139431953430176e+02,3.569119079113006592e+02,3.578079211711883545e+02,3.586974499225616455e+02,3.595917208194732666e+02,3.604775736331939697e+02,3.613863065242767334e+02,3.622805118560791016e+02,3.631732974052429199e+02,3.640878441333770752e+02,3.650046589374542236e+02,3.658986814022064209e+02,3.668027443885803223e+02,3.676996412277221680e+02,3.685862705707550049e+02,3.694799764156341553e+02,3.703755230903625488e+02,3.712712032794952393e+02,3.721675238609313965e+02,3.730675485134124756e+02,3.739628694057464600e+02,3.748776428699493408e+02,3.757751455307006836e+02,3.766635239124298096e+02,3.775592043399810791e+02,3.784523649215698242e+02,3.793457338809967041e+02,3.802423610687255859e+02,3.811390171051025391e+02,3.820299811363220215e+02,3.829246382713317871e+02,3.838153033256530762e+02,3.847389411926269531e+02,3.856431331634521484e+02,3.865392460823059082e+02,3.874303517341613770e+02,3.883231475353240967e+02,3.892168283462524414e+02,3.901109557151794434e+02,3.910063312053680420e+02,3.919183793067932129e+02,3.928197035789489746e+02,3.937147347927093506e+02,3.946474905014038086e+02,3.955743873119354248e+02,3.964706230163574219e+02,3.973647241592407227e+02,3.982585439682006836e+02,3.991564116477966309e+02,4.000520787239074707e+02,4.009487867355346680e+02,4.018469991683959961e+02,4.027431557178497314e+02,4.036377544403076172e+02,4.045329689979553223e+02,4.054308807849884033e+02,4.063451776504516602e+02,4.072367522716522217e+02,4.081183555126190186e+02,4.090150501728057861e+02,4.099083895683288574e+02,4.108033399581909180e+02,4.116942031383514404e+02,4.125895998477935791e+02,4.134866983890533447e+02,4.143805344104766846e+02,4.152683010101318359e+02,4.161822159290313721e+02,4.170778658390045166e+02,4.179709408283233643e+02,4.188673548698425293e+02,4.197601900100708008e+02,4.206540446281433105e+02,4.215538787841796875e+02,4.224519016742706299e+02,4.233379809856414795e+02,4.242545323371887207e+02,4.251683785915374756e+02,4.260777156352996826e+02,4.270114264488220215e+02,4.279289188385009766e+02,4.288452882766723633e+02,4.297501077651977539e+02,4.307127566337585449e+02,4.316281962394714355e+02,4.325336830615997314e+02,4.335332157611846924e+02,4.344726293087005615e+02,4.353668198585510254e+02,4.362620987892150879e+02,4.371736416816711426e+02,4.380682511329650879e+02,4.389610638618469238e+02,4.398545134067535400e+02,4.407498667240142822e+02,4.416364111900329590e+02,4.425416116714477539e+02,4.434358539581298828e+02,4.443370969295501709e+02,4.452473404407501221e+02,4.461450514793395996e+02,4.470626394748687744e+02,4.479611823558807373e+02,4.488538386821746826e+02,4.497432818412780762e+02,4.506379294395446777e+02,4.515375268459320068e+02,4.524312148094177246e+02,4.533249633312225342e+02,4.542295329570770264e+02,4.551576855182647705e+02,4.560517315864562988e+02,4.569604370594024658e+02,4.578508281707763672e+02,4.587523224353790283e+02,4.596469984054565430e+02,4.605492463111877441e+02,4.614468915462493896e+02,4.623399822711944580e+02,4.632313055992126465e+02,4.641251397132873535e+02,4.650149440765380859e+02,4.659096150398254395e+02,4.668052227497100830e+02,4.677257020473480225e+02,4.686208739280700684e+02,4.695187420845031738e+02,4.704119610786437988e+02,4.713043162822723389e+02,4.721993918418884277e+02,4.730863046646118164e+02,4.739844119548797607e+02,4.748825559616088867e+02,4.757785329818725586e+02,4.766769247055053711e+02,4.775729055404663086e+02,4.785013289451599121e+02,4.793941199779510498e+02,4.802902920246124268e+02,4.811733496189117432e+02,4.820679666996002197e+02,4.829618790149688721e+02,4.838584530353546143e+02,4.847617025375366211e+02,4.856574325561523438e+02,4.865542061328887939e+02,4.874483292102813721e+02,4.883587725162506104e+02,4.892481267452239990e+02,4.901452796459197998e+02,4.910451750755310059e+02,4.919440579414367676e+02,4.928477749824523926e+02,4.937451062202453613e+02,4.946447875499725342e+02,4.955488567352294922e+02,4.964390599727630615e+02,4.973329348564147949e+02,4.982294461727142334e+02,4.991471049785614014e+02,5.000506165027618408e+02,5.009517831802368164e+02,5.018538947105407715e+02,5.027520964145660400e+02,5.036481802463531494e+02,5.045398521423339844e+02,5.054437441825866699e+02,5.063440413475036621e+02,5.072989623546600342e+02,5.081950247287750244e+02,5.091205053329467773e+02,5.100261785984039307e+02,5.109288241863250732e+02,5.118359465599060059e+02,5.127346007823944092e+02,5.136372892856597900e+02,5.145671944618225098e+02,5.154832332134246826e+02,5.163778162002563477e+02,5.172924492359161377e+02,5.182090578079223633e+02,5.191344301700592041e+02,5.200368397235870361e+02,5.209318296909332275e+02,5.218347640037536621e+02,5.227519004344940186e+02,5.236745803356170654e+02,5.246190385818481445e+02,5.255400822162628174e+02,5.264549698829650879e+02,5.273894228935241699e+02,5.283029298782348633e+02,5.291948437690734863e+02,5.301126518249511719e+02,5.310066988468170166e+02,5.318960013389587402e+02,5.327903523445129395e+02,5.336822366714477539e+02,5.345790796279907227e+02,5.354732534885406494e+02,5.363676493167877197e+02,5.372629210948944092e+02,5.381579329967498779e+02,5.390474336147308350e+02,5.399618952274322510e+02,5.408537752628326416e+02,5.417457592487335205e+02,5.426390988826751709e+02,5.435416934490203857e+02,5.444519736766815186e+02,5.453499953746795654e+02,5.462427518367767334e+02,5.471277635097503662e+02,5.480178434848785400e+02,5.489134907722473145e+02,5.498080804347991943e+02,5.507354683876037598e+02,5.516284155845642090e+02,5.525212314128875732e+02,5.534122073650360107e+02,5.542952704429626465e+02,5.551847326755523682e+02,5.560807821750640869e+02,5.569726719856262207e+02,5.578661019802093506e+02,5.587636404037475586e+02,5.596544430255889893e+02,5.605720558166503906e+02,5.614646673202514648e+02,5.623487629890441895e+02,5.632451617717742920e+02,5.641416096687316895e+02,5.650441689491271973e+02,5.659414279460906982e+02,5.668355548381805420e+02,5.677300515174865723e+02,5.686330645084381104e+02,5.695201897621154785e+02,5.704272930622100830e+02,5.713205392360687256e+02,5.722333478927612305e+02,5.731265618801116943e+02,5.740185453891754150e+02,5.749398889541625977e+02,5.758477635383605957e+02,5.767380464076995850e+02,5.776199069023132324e+02,5.785164017677307129e+02,5.794109873771667480e+02,5.803070590496063232e+02,5.812174460887908936e+02,5.821137621402740479e+02,5.830075676441192627e+02,5.838995215892791748e+02,5.848073525428771973e+02,5.856979753971099854e+02,5.865966556072235107e+02,5.874917259216308594e+02,5.883810610771179199e+02,5.892777903079986572e+02,5.901815934181213379e+02,5.910988183021545410e+02,5.920026209354400635e+02,5.928946015834808350e+02,5.937980170249938965e+02,5.946987206935882568e+02,5.955954697132110596e+02,5.964896986484527588e+02,5.973857512474060059e+02,5.982789754867553711e+02,5.991719205379486084e+02,6.000669858455657959e+02,6.009535160064697266e+02,6.018661956787109375e+02,6.027587723731994629e+02,6.036494443416595459e+02,6.045550618171691895e+02,6.054545171260833740e+02,6.063493230342864990e+02,6.072384631633758545e+02,6.081322193145751953e+02,6.090208680629730225e+02,6.099113800525665283e+02,6.108191030025482178e+02,6.117379922866821289e+02,6.126314849853515625e+02,6.135265047550201416e+02,6.144198606014251709e+02,6.153182003498077393e+02,6.162078752517700195e+02,6.170979270935058594e+02,6.179950280189514160e+02,6.188950304985046387e+02,6.198029372692108154e+02,6.207023499011993408e+02,6.216001484394073486e+02,6.225125389099121094e+02,6.234052815437316895e+02,6.242973215579986572e+02,6.251947481632232666e+02,6.260877361297607422e+02,6.269819130897521973e+02,6.278759379386901855e+02,6.287688229084014893e+02,6.296658976078033447e+02,6.305613167285919189e+02,6.314630930423736572e+02,6.323717963695526123e+02,6.332654714584350586e+02,6.341573665142059326e+02,6.350760803222656250e+02,6.359853043556213379e+02,6.368814241886138916e+02,6.377781374454498291e+02,6.386742727756500244e+02,6.395728774070739746e+02,6.404664170742034912e+02,6.413660056591033936e+02,6.422745931148529053e+02,6.431815502643585205e+02,6.440729598999023438e+02,6.449794614315032959e+02,6.458773958683013916e+02,6.467712440490722656e+02,6.476599383354187012e+02,6.485543031692504883e+02,6.494508631229400635e+02,6.503459379673004150e+02,6.512389707565307617e+02,6.521335196495056152e+02,6.530476257801055908e+02,6.539459102153778076e+02,6.548436012268066406e+02,6.557311165332794189e+02,6.566277749538421631e+02,6.575186355113983154e+02,6.584109578132629395e+02,6.593022985458374023e+02,6.601966211795806885e+02,6.610895166397094727e+02,6.619908795356750488e+02,6.629092278480529785e+02,6.638002645969390869e+02,6.647064514160156250e+02,6.656047935485839844e+02,6.665037090778350830e+02,6.673965601921081543e+02,6.682919762134552002e+02,6.691845595836639404e+02,6.700911483764648438e+02,6.709858949184417725e+02,6.719431982040405273e+02,6.728388011455535889e+02,6.737656574249267578e+02,6.746643848419189453e+02,6.755601968765258789e+02,6.764583461284637451e+02,6.773542268276214600e+02,6.782611856460571289e+02,6.791691458225250244e+02,6.800697488784790039e+02,6.809703760147094727e+02,6.818672654628753662e+02,6.827594411373138428e+02,6.836764297485351562e+02,6.845768809318542480e+02,6.854759786128997803e+02,6.863676826953887939e+02,6.872634861469268799e+02,6.881524875164031982e+02,6.890509793758392334e+02,6.899511687755584717e+02,6.908485023975372314e+02,6.917485213279724121e+02,6.926427929401397705e+02,6.935509860515594482e+02,6.944652259349822998e+02,6.954077148437500000e+02,6.963123605251312256e+02,6.972033958435058594e+02,6.980988397598266602e+02,6.989952492713928223e+02,6.998918087482452393e+02,7.007896471023559570e+02,7.016869475841522217e+02,7.025844719409942627e+02,7.034753189086914062e+02,7.043937554359436035e+02,7.052882928848266602e+02,7.061872100830078125e+02,7.070874662399291992e+02,7.079870395660400391e+02,7.088905725479125977e+02,7.097915010452270508e+02,7.106907448768615723e+02,7.115814161300659180e+02,7.124826858043670654e+02,7.133796277046203613e+02,7.142971291542053223e+02,7.152021629810333252e+02,7.161043293476104736e+02,7.170053076744079590e+02,7.179016914367675781e+02,7.188037369251251221e+02,7.196960985660552979e+02,7.206091625690460205e+02
