2.050879049301147461e+01,4.154043126106262207e+01,6.251210188865661621e+01,8.365418839454650879e+01,1.056228806972503662e+02,1.276622259616851807e+02,1.496250338554382324e+02,1.712780597209930420e+02,1.937160465717315674e+02,2.150421767234802246e+02,2.364995868206024170e+02,2.587490820884704590e+02,2.799462294578552246e+02,3.014629304409027100e+02,3.227773594856262207e+02,3.447702243328094482e+02,3.660949606895446777e+02,3.876487412452697754e+02,4.095147867202758789e+02,4.306402196884155273e+02,4.524433579444885254e+02,4.738321721553802490e+02,4.955479383468627930e+02,5.167745151519775391e+02,5.381069595813751221e+02,5.598574514389038086e+02,5.815263450145721436e+02,6.028485445976257324e+02,6.237690613269805908e+02,6.444674220085144043e+02,6.651942033767700195e+02,6.863832857608795166e+02,7.070080230236053467e+02,7.276616570949554443e+02,0.000000000000000000e+00
2.035599660873413086e+01,4.125912189483642578e+01,6.194280004501342773e+01,8.263685441017150879e+01,1.035450735092163086e+02,1.244320375919342041e+02,1.455530769824981689e+02,1.665789084434509277e+02,1.875994265079498291e+02,2.084492621421813965e+02,2.295843672752380371e+02,2.505297071933746338e+02,2.712618019580841064e+02,2.930122418403625488e+02,3.144415316581726074e+02,3.358024718761444092e+02,3.575766112804412842e+02,3.786415126323699951e+02,3.997261989116668701e+02,4.209564356803894043e+02,4.425499613285064697e+02,4.632685852050781250e+02,4.843639526367187500e+02,5.061086931228637695e+02,5.270380082130432129e+02,5.481887061595916748e+02,5.694263315200805664e+02,5.906593041419982910e+02,6.119254868030548096e+02,6.330438334941864014e+02,6.544346418380737305e+02,6.755362830162048340e+02,6.966891386508941650e+02,7.176605014801025391e+02,7.384790556430816650e+02
2.075974726676940918e+01,4.213998913764953613e+01,6.325516653060913086e+01,8.426053166389465332e+01,1.051002519130706787e+02,1.264255764484405518e+02,1.486419637203216553e+02,1.700990653038024902e+02,1.916543447971343994e+02,2.129337966442108154e+02,2.341418220996856689e+02,2.552758007049560547e+02,2.762683639526367188e+02,2.974177191257476807e+02,3.187247850894927979e+02,3.397697660923004150e+02,3.607968721389770508e+02,3.816934649944305420e+02,4.027670917510986328e+02,4.235978491306304932e+02,4.447991096973419189e+02,4.662324604988098145e+02,4.876378166675567627e+02,5.091011486053466797e+02,5.304105052947998047e+02,5.522301518917083740e+02,5.735118813514709473e+02,5.948484144210815430e+02,6.164496021270751953e+02,6.378667066097259521e+02,6.592485494613647461e+02,6.804986624717712402e+02,7.017678766250610352e+02,7.225982940196990967e+02,0.000000000000000000e+00
2.026310014724731445e+01,4.119862079620361328e+01,6.206624317169189453e+01,8.291837596893310547e+01,1.040060846805572510e+02,1.247128775119781494e+02,1.459780478477478027e+02,1.670821707248687744e+02,1.880007650852203369e+02,2.092034349441528320e+02,2.299945433139801025e+02,2.507718462944030762e+02,2.716842350959777832e+02,2.925153200626373291e+02,3.133587341308593750e+02,3.344651887416839600e+02,3.556203052997589111e+02,3.762568926811218262e+02,3.973904612064361572e+02,4.182330038547515869e+02,4.387902479171752930e+02,4.600789248943328857e+02,4.808210101127624512e+02,5.017992813587188721e+02,5.231508531570434570e+02,5.441102752685546875e+02,5.651457369327545166e+02,5.860435745716094971e+02,6.070546965599060059e+02,6.277558863162994385e+02,6.485417301654815674e+02,6.695803489685058594e+02,6.904973285198211670e+02,7.115931458473205566e+02,7.325275290012359619e+02
2.048531937599182129e+01,4.136240768432617188e+01,6.207337045669555664e+01,8.325491333007812500e+01,1.042364215850830078e+02,1.250752115249633789e+02,1.458056528568267822e+02,1.667963206768035889e+02,1.875846424102783203e+02,2.083727488517761230e+02,2.295991301536560059e+02,2.505929517745971680e+02,2.716097218990325928e+02,2.933094160556793213e+02,3.141774389743804932e+02,3.351269276142120361e+02,3.567678744792938232e+02,3.779190886020660400e+02,3.992780797481536865e+02,4.206431813240051270e+02,4.416610708236694336e+02,4.629161691665649414e+02,4.842725641727447510e+02,5.056169304847717285e+02,5.266624069213867188e+02,5.478982360363006592e+02,5.688215990066528320e+02,5.896656970977783203e+02,6.106266243457794189e+02,6.318000011444091797e+02,6.530835671424865723e+02,6.747122573852539062e+02,6.955436420440673828e+02,7.166240217685699463e+02,7.374624230861663818e+02
2.031854414939880371e+01,4.135061669349670410e+01,6.245960092544555664e+01,8.379291987419128418e+01,1.050188994407653809e+02,1.260856111049652100e+02,1.471034567356109619e+02,1.681399610042572021e+02,1.898225879669189453e+02,2.107910799980163574e+02,2.315519871711730957e+02,2.526262760162353516e+02,2.736984078884124756e+02,2.948907814025878906e+02,3.159704999923706055e+02,3.375606486797332764e+02,3.583989160060882568e+02,3.797287209033966064e+02,4.008848598003387451e+02,4.221683604717254639e+02,4.433729455471038818e+02,4.643977181911468506e+02,4.856249692440032959e+02,5.065620830059051514e+02,5.279514908790588379e+02,5.493107898235321045e+02,5.707789938449859619e+02,5.917945492267608643e+02,6.135105328559875488e+02,6.347381033897399902e+02,6.563256897926330566e+02,6.771907362937927246e+02,6.982098143100738525e+02,7.197214558124542236e+02,7.410693588256835938e+02
2.057639861106872559e+01,4.123546671867370605e+01,6.202074551582336426e+01,8.305199122428894043e+01,1.038351898193359375e+02,1.247041869163513184e+02,1.453979752063751221e+02,1.661307566165924072e+02,1.870718176364898682e+02,2.078602836132049561e+02,2.287467970848083496e+02,2.500436105728149414e+02,2.712630703449249268e+02,2.921871988773345947e+02,3.130010581016540527e+02,3.339668979644775391e+02,3.545687739849090576e+02,3.754489212036132812e+02,3.962925050258636475e+02,4.172654037475585938e+02,4.380049247741699219e+02,4.591793894767761230e+02,4.801856474876403809e+02,5.011911499500274658e+02,5.221626033782958984e+02,5.431287953853607178e+02,5.641935901641845703e+02,5.849868764877319336e+02,6.056943590641021729e+02,6.264844167232513428e+02,6.471109716892242432e+02,6.678874640464782715e+02,6.886992843151092529e+02,7.097634222507476807e+02,7.304648289680480957e+02
2.063190579414367676e+01,4.154094314575195312e+01,6.184918212890625000e+01,8.280269455909729004e+01,1.034193623065948486e+02,1.240883240699768066e+02,1.453532977104187012e+02,1.663598082065582275e+02,1.870981605052947998e+02,2.080123968124389648e+02,2.288787066936492920e+02,2.500692074298858643e+02,2.710624065399169922e+02,2.918870415687561035e+02,3.131671347618103027e+02,3.343747663497924805e+02,3.551880545616149902e+02,3.759558136463165283e+02,3.965202522277832031e+02,4.171947312355041504e+02,4.379750859737396240e+02,4.584910433292388916e+02,4.793571095466613770e+02,5.002574222087860107e+02,5.212369484901428223e+02,5.419518146514892578e+02,5.630528876781463623e+02,5.840656778812408447e+02,6.048549268245697021e+02,6.260840458869934082e+02,6.473676500320434570e+02,6.686143815517425537e+02,6.898604044914245605e+02,7.107863876819610596e+02,7.319580259323120117e+02
2.040459656715393066e+01,4.177827072143554688e+01,6.268044543266296387e+01,8.380813002586364746e+01,1.049743466377258301e+02,1.258733596801757812e+02,1.468310832977294922e+02,1.679275212287902832e+02,1.888357865810394287e+02,2.097880201339721680e+02,2.310118265151977539e+02,2.522625174522399902e+02,2.734731650352478027e+02,2.943778786659240723e+02,3.153844034671783447e+02,3.361848139762878418e+02,3.572423067092895508e+02,3.785092880725860596e+02,3.995724866390228271e+02,4.207259519100189209e+02,4.415724098682403564e+02,4.627774951457977295e+02,4.836338622570037842e+02,5.045667340755462646e+02,5.252294759750366211e+02,5.464576370716094971e+02,5.674234156608581543e+02,5.883437178134918213e+02,6.098378107547760010e+02,6.311294412612915039e+02,6.524113719463348389e+02,6.732780282497406006e+02,6.939648962020874023e+02,7.148021690845489502e+02,7.358965992927551270e+02
2.045638084411621094e+01,4.099068689346313477e+01,6.168706846237182617e+01,8.268316197395324707e+01,1.033265190124511719e+02,1.244629602432250977e+02,1.450568068027496338e+02,1.660649492740631104e+02,1.866429281234741211e+02,2.078910543918609619e+02,2.289867699146270752e+02,2.495771698951721191e+02,2.702472002506256104e+02,2.909393854141235352e+02,3.118479356765747070e+02,3.325629606246948242e+02,3.541218171119689941e+02,3.747591767311096191e+02,3.957110848426818848e+02,4.167268800735473633e+02,4.378221416473388672e+02,4.591077468395233154e+02,4.794732508659362793e+02,5.002056622505187988e+02,5.212636814117431641e+02,5.424550158977508545e+02,5.636740736961364746e+02,5.845856978893280029e+02,6.055768697261810303e+02,6.261672935485839844e+02,6.471441354751586914e+02,6.681298422813415527e+02,6.893245580196380615e+02,7.103788311481475830e+02,7.315687501430511475e+02
